CT_GLDAS,RCP45_SSP2,RCP85_SSP2,RCP85_SSP3,GLOWASIS,Hoekstra,,,
251873216,278396045,279340090.9,279343909.1,0,90250230.46,,,
4782697.5,2974889,2984033.182,2989273.636,0,5716307.422,,,
339280.875,306445,306445.3636,310310.3182,0,899568.133,,,
,5613,5612.603182,5599.812273,0,,,,
595932,883278,883775.4545,882861.9545,0,254868.168,,,
236273440,150195818,150554727.3,150545181.8,0,125372746.4,,,
836126912,1732060909,1736117727,1736089091,1305837646,438547972.3,,,
15543217,154526,154525.6364,154297.5,0,10701331.3,,,
288764.5,164776,164396.5909,164308.7727,0,,,,
40985268,26115123,26023868.18,26021863.64,0,23742248.35,,,
358816384,343152409,341829409.1,341838954.5,540991149.9,197595878.4,,,
19103658,22670932,22641722.73,22643250,0,2648761.617,,,
8001248.5,8230816,8220268.636,8221118.182,0,7754846.158,,,
76764624,63118936,63038372.73,63042954.55,0,57475394.24,,,
76935.83594,146835,146834.8636,148008,0,80115.0993,,,
463890144,124959545,124448863.6,124515681.8,199279251.1,141444107.4,,,
30241892,6387379,6367534.091,6382348.636,19534320.83,31493512.29,,,
659.7183228,30427,30427.09091,30398.64545,0,11897.13004,,,
11120.40234,292920,292920.4091,286545.9545,465110.8682,84483.95405,,,
288792832,69247023,68151490.91,68147290.91,75721565.25,51995781.61,,,
457582592,119912864,117697363.6,117704045.5,136932708.7,102086627.2,,,
21107784,6533215,6389374.091,6389593.636,0,5512061.387,,,
51420356,13205945,12923972.73,12925022.73,0,13981734.22,,,
9102864,178766,178766.3182,179035.5,0,2616228.747,,,
300569536,66243068,64727440.91,64728968.18,0,47460643.76,,,
350337984,63906150,62831140.91,62839731.82,45516757.97,55700561.16,,,
72283.69531,447466,447466.0909,448115.1818,0,51323.31121,,,
16492533,1524619,1519311.818,1519521.818,0,25491.96633,,,
78824008,12313445,12182768.18,12182577.27,0,19669206.77,,,
239381504,25293832,24922609.09,24919745.45,48177505.49,73739748.87,,,
36445984,11479555,11437554.55,11424190.91,42736003.88,10822244.06,,,
38926840,4362158,4352746.364,4348632.273,0,13092446.69,,,
87557536,17149650,17094954.55,17090468.18,0,29181821.96,,,
158794416,17847136,17786904.55,17784231.82,0,63724475.63,,,
79890456,20550791,20468890.91,20468700,32901592.25,30930764.61,,,
3953088.75,1472100,1460664.545,1460836.364,0,2997372.353,,,
5384783,1124006,1119958.636,1120378.636,0,83887.19322,,,
21290888,2162542,2148700.909,2149502.727,0,953405.8118,,,
31204.73438,0,0,0,0,0,,,
168546480,94865018,94579131.82,94605763.64,0,55322159.78,,,
116590296,63495886,63342013.64,63365209.09,0,80586488.94,,,
16109.26074,204003,204002.5909,223485.8182,104263.0374,14617.50431,,,
2804343,1089098,1087990.909,1080125.455,0,123192.479,,,
719160.875,1803805,1803804.545,1789171.364,6084401.608,258675.4152,,,
284467.4688,968969,968968.6364,959413.6364,283678.5614,116741.353,,,
150599.0625,347132,347131.9091,343101.8182,0,47399.62242,,,
114008.0234,5722949,5698254.545,5694856.364,0,43966.73324,,,
40279588,103595864,103018363.6,103168227.3,61646686.55,49388407.22,,,
147110736,159636273,159567545.5,159506454.5,49462211.61,117692271.9,,,
4959250,5541394,5519172.273,5511115.909,0,784973.3074,,,
101899144,115050409,114252409.1,114467181.8,0,108817354.7,,,
122094392,144073364,143101636.4,143094000,184183914.2,137362460.8,,,
42200.08203,498133,498133.3636,498007.3636,0,81822.86664,,,
8608.729492,85894,85893.53182,85696.70455,0,28103.79182,,,
31854874,2748031,2742771.818,2763466.364,0,4004923.626,,,
2901747.25,3984168,3970260,3970403.182,48465137.48,5734671.987,,,
728863.1875,552752,550391.8636,549994.7727,0,2865188.003,,,
229579.3438,508547,508547.4545,502745.7273,3769100.428,97575.51878,,,
3581.62793,6277,6276.995455,6200.355,0,5562.419994,,,
103069.9453,170538,170538.1364,168447.6818,0,28393.13215,,,
97915.88281,235078,235077.8182,232673.3182,0,27783.89382,,,
184395.6719,619079,619079.0455,613658.1818,0,81391.52577,,,
1172743.25,501247,500403.2727,497297.1818,5399636.745,42070.26316,,,
5791780.5,1224119,1220042.727,1217541.818,9188560.486,111989.4263,,,
4785.643555,4025,4025.251364,4033.365,0,3124.697454,,,
6999.265137,105527,105526.9091,113593.7727,0,6020.780348,,,
133600.3594,184899,184899.2727,186002.7273,3210014.582,209565.7922,,,
276955.7813,298721,298721.1818,299869.5,984645.1283,254280.211,,,
27797.11133,73487,73487.49545,73753.33636,15309.90563,60850.49127,,,
55087.79297,135058,135057.6818,135330.6818,306161.6719,105074.8826,,,
417389.1563,65621,65621.37273,65986.58182,0,69327.72073,,,
40467.72656,60225,60225.42273,60513.31364,0,65054.14053,,,
163102.0781,44423,44422.73182,44689.14545,0,32067.01249,,,
1543507.625,46024,46024.45909,46124.97273,1623640.18,43181.86056,,,
14714.25391,48871,48871.29545,47106.05455,538759.8276,37313.90941,,,
6562783.5,479113,479113.0909,475745.4545,2435492.992,571744.1138,,,
10606.09375,36485,36484.73182,34999.17273,455400.6159,24884.72722,,,
5814.949707,31567,31567.39091,30870.19091,121735.0215,16058.25514,,,
23392648,288637,288637.3636,287931.9545,143953.532,145324.5036,,,
53473320,25790386,25953709.09,25954090.91,0,30993728.47,,,
91368.03125,73766,73766.31818,74190.32727,6253377.914,59124.25309,,,
10259484,1218678,1222276.364,1223937.273,33046573.64,5740970.039,,,
4484225,6658317,6660035.455,7017904.091,6245082.378,2798825.705,,,
57255.50781,217752,217751.8636,227045.3182,1227.95417,136989.192,,,
29744680,362609,362608.9091,363090,938804.0304,206356.0033,,,
167843.2656,73173,73173.45,73070.83636,73961.15363,38022.64341,,,
22013.11523,89574,89573.87727,94594.5,50087.98465,45301.74667,,,
3633444.5,104589,104588.5909,105405.6818,43912.32878,62668.90028,,,
601608.75,749708,749707.6364,748579.3636,736644.3872,511345.2112,,,
58504.47656,143024,143024.3182,143800.3636,234515.1603,91611.19802,,,
17653.625,96837,96859.63636,97022.86364,3892.491804,38952.94141,,,
239869.9219,2097432,2097432.273,2370327.273,202283.8295,95190.62575,,,
14133715,8347300,8348091.818,8883677.727,87582305.91,4614614.143,,,
2739360.5,4666820,4666820.455,5236827.273,1972331.762,416095.2819,,,
452127.0625,1911010,1911009.545,2057761.364,152859.807,135626.5217,,,
257337024,144269045,144716727.3,145459363.6,659584960.9,207982661.2,,,
104938400,30960777,30961254.55,32066427.27,94666862.49,65153376.93,,,
1948460.75,3802021,3802021.364,4057009.091,5354988.098,448499.2086,,,
2634496.5,2983289,2983651.364,3144377.727,85838.83941,1240744.304,,,
737706176,427125682,428151818.2,428610954.5,332178375.2,568582971.9,,,
79135472,39989059,40089286.36,40260245.45,0,52515995.51,,,
80414360,43369868,43225731.82,43181440.91,236047699,48864295.49,,,
173627904,93730923,93417068.18,93401986.36,0,80748644.43,,,
9789.46582,79576,79576.35,79834.45909,0,21180.46779,,,
90755.91406,82331,82330.78636,88055.1,173924.5802,21855.69654,,,
620574.8125,176416,176416.2273,174239.8636,0,61422.91504,,,
0,68830,68830.17273,76491.92727,0,3516.795727,,,
495109.5625,432072,432072.1364,494169.1364,283161.1335,392129.5365,,,
63891.55078,186015,186015.1364,213966.1364,0,13167.57394,,,
36230.35156,63274,63273.85909,70642.85455,0,12701.42774,,,
26964.68164,97131,97130.72727,98580.68182,1945.871278,46843.70789,,,
5640.523438,20775,20774.72727,20955.99545,0,12982.9467,,,
14989.05371,33671,33670.82727,33801.02727,0,29426.25378,,,
15637.6875,28778,28778.30455,28893.99545,0,29460.69789,,,
110651.25,78000,78000.49091,78299.55,502884.2688,95808.10959,,,
843751.4375,99616,99616.36364,100136.5909,8747329.712,124003.7466,,,
11397.03418,23653,23652.87273,23809.8,66824.13071,26618.96673,,,
47220.875,95918,95918.45455,96432,8.85E+00,103690.9997,,,
24622.64453,41176,41176.13182,41361.98182,0,33803.60064,,,
205605.4531,7635,7635.18,7666.231364,0,9919.618642,,,
4448.537598,7491,7490.862273,7530.81,0,9710.982257,,,
947.5223999,1552,1552.100455,1560.385909,0,3223.415285,,,
9293.65918,18637,18636.83182,18676.15909,0,17639.40217,,,
12950.7168,2251,2250.522273,2151.755455,0,2100.198361,,,
1102463.25,7449,7448.929091,7460.994545,0,3221.525954,,,
68227.33594,1907,1907.296364,1910.837727,0,,,,
782717.6875,78649,78649.29545,78793.24091,14437.7118,57652.69886,,,
0.446102798,53,52.70589545,50.29633636,0,,,,
64.23880005,894,894.0597273,889.4559545,0,,,,
6033.094727,20112,20111.79545,20254.11818,0,10773.0645,,,
3812.840576,319254,319262.0455,320630.8636,103791.438,5473.365947,,,
51913.33594,720237,720237,743142.2727,0,87550.14085,,,
13.38308334,64,63.95445,62.88488182,0,,,,
127.1347122,797,797.1094091,927.8181818,0,,,,
41952.33594,169017,169016.5909,178756.7727,0,20355.06515,,,
331573.6875,361385,361385.1818,376152.9545,0,28198.32503,,,
117921.6953,158984,158984.3182,164820.4091,0,32877.01716,,,
19355.88086,12868,12868.22727,16024.05,0,1399.60516,,,
197186.8281,119728,119727.6818,117136.0909,0,42332.17083,,,
7532.010742,28289,28288.62273,33847.03636,0,4618.17016,,,
56437488,11980118,11940027.27,11934968.18,0,12460401.19,,,
636835072,249839864,249869454.5,249668045.5,303132263.2,292749299.4,,,
570933.1875,1015894,1015894.091,1021840.909,725744.307,723230.9542,,,
2165467.25,359351,359351.0455,361331.7273,2509362.459,650849.2175,,,
429793.5,285293,285292.6364,288464.5909,21329.19431,116786.3858,,,
71032.3125,161562,161561.5909,162645.9545,1880391.359,105745.0085,,,
619163.6875,53967,53967.13636,54375.68182,804564.7144,571813.6583,,,
1195657.875,551545,551544.9545,554064,7668541.908,360784.0497,,,
26597.41211,35768,35767.77273,36112.84091,77359.10267,31472.29741,,,
958427.375,327925,327925.5,328630.9091,5811779.022,220188.0449,,,
646418.8125,80494,80494.05,80904.69545,99890.4109,54765.24895,,,
43491.45313,394440,393626.8636,396342.5455,52693.21799,96884.01432,,,
20282.0625,53729,53729.35909,53767.73182,134456.2173,37169.54243,,,
10936653,5484952,5486240.455,5492387.727,9169024.467,317402.2013,,,
56079.01953,136826,136826.4545,137664.5455,255741.3578,93013.08998,,,
98418.74219,11346586,11347827.27,11350022.73,194452.2262,168105.7709,,,
15119.31738,50361,50361.05455,50748.12273,0,32476.60543,,,
13157.80176,31697495,31700931.82,31701600,246391.6689,185536.2031,,,
14650.9082,55472,55472.26364,55796.90455,0,34870.65186,,,
482462176,134200500,135273409.1,135279136.4,129416839.6,160937885.2,,,
386072000,112454045,113466818.2,113465863.6,261334960.9,140686650,,,
552905.9375,2452256,2454670.909,2460531.818,1721204.638,939757.7334,,,
751807.3125,17953377,17952422.73,17960059.09,15163126.95,1232511.534,,,
590081.3125,116438,116538.5455,117113.1818,3125333.548,58154.56312,,,
17263.17383,9656,9656.086364,9721.854545,0,4043.132373,,,
1678557.875,22327,22326.81818,22430.95909,0,11492.16862,,,
5935.817871,9637,9637.281818,9574.759091,0,11002.94132,,,
86284.54688,3677,3677.195455,3703.665,0,2002.480803,,,
54248.37109,25113,25112.56364,25276.65,0,658975.7554,,,
1673375.125,5997,5996.597727,6034.035,0,,,,
27219.20508,62211,62211.35455,62475.38182,9669526.1,23107.19319,,,
15199.50293,29524,29523.70909,29669.56364,0,2132.854192,,,
38734.40625,65001,65000.72727,65620.32273,0,12200.61947,,,
28611.98242,47016,47015.85,47421.24545,6623025.894,42824.17149,,,
7824.642578,23818,23817.62727,23876.42727,194397.9263,14509.36014,,,
39182.875,61691,61690.74545,61634.14091,429650.5749,49917.62418,,,
16884.99023,50491,50491.06364,50452.30909,516077.2204,41601.25532,,,
13675.62598,1060,1059.898636,1059.249545,0,1272.185034,,,
436.2885437,19959,19695.80455,19700.57727,0,5535.168148,,,
9662.140625,37005,37005.15,37228.89545,122018.3298,19918.4719,,,
56109.91797,629831,628427.8636,630233.8636,50211.39979,127301.1305,,,
12513.18359,573256,571644.8182,572454.2727,0,119018.1105,,,
18455.27344,1589786,1589957.727,1590702.273,0,60555.99234,,,
1752.291748,2888035,2888349.545,2888416.364,121355.2877,23715.76146,,,
9873040,29285168,29302350,29302636.36,0,99112.64046,,,
2361.221924,1309570,1313950.909,1313960.455,0,4863.797724,,,
7413.782227,1933480,1935741.818,1935789.545,0,35835.47059,,,
2706.951904,9202,9202.219091,9273.39,0,7054.327347,,,
456486.4375,300506,300506.1818,302123.1818,561873.3764,191078.8681,,,
26134378,28820782,28999090.91,29004340.91,13799242.97,11513180.07,,,
182467552,316945364,318899318.2,318909818.2,341240997.3,46041142.36,,,
788673.875,1178902,1178901.818,1184867.727,1812204.242,658648.9593,,,
24955144,36098141,36449031.82,36458195.45,16906513.21,15022612.08,,,
89634.1875,230974,230974.2273,232498.6364,190794.7063,126220.6564,,,
233531.3906,169018,169018.5,170012.1818,0,149132.1149,,,
9494651,12885791,12974181.82,12988500,18555139.54,1763160.54,,,
248155.6563,686261,686260.9091,689870.0455,924002.6474,404561.7081,,,
19994.16992,55223,55222.65,55633.58182,86936.00446,31584.47787,,,
47317.26953,198345,198345,199611.6818,352839.9765,81704.40251,,,
1514646,931298,931298.4545,937071.5455,2292945.862,722775.1553,,,
14284361,37329218,37582745.45,37582745.45,0,8204.979924,,,
6159.133301,17298,17298.17727,17386.09091,51714.70344,16311.74224,,,
34497.26953,97104,97104,97527.81818,231960.6096,60482.68148,,,
28676.55078,74283,74283.20455,74688.12273,0,33951.38026,,,
20948.41602,80738,80737.84091,80916.62727,84397.12971,38889.30789,,,
123481.1094,218964,218964.1364,220104.8182,941928.6847,115466.288,,,
1197.407104,5658,5657.858182,5687.955,0,11820.48599,,,
8411.388672,33670,33670.25455,33887.7,0,19735.53061,,,
6864.862305,12015,12015.05455,12091.41818,0,6314.275114,,,
0,424,424.4176364,428.3140909,0,215.0483758,,,
598.0613403,1816,1815.555,1820.203636,41580.50939,1178.985654,,,
49251.89453,1846,1845.804545,1854.309545,0,1495.826834,,,
1231.227295,3242,3241.855909,3270.654545,0,1424.599657,,,
991.2749634,3367,3367.245,3365.335909,0,2299.120449,,,
51.37248611,106,106.0089545,106.4604545,0,,,,
31748.19727,97718,97717.77273,98275.22727,141967.386,62006.54186,,,
44267.24219,162572,162572.4545,163460.1818,507849.7529,44991.7303,,,
52932.28516,200268,200268.4091,201352.7727,0,59421.38118,,,
72370.28125,1178644,1194241.364,1193964.545,0,58139.56408,,,
953721,212257,212767.2273,211974,2314067.602,360226.6088,,,
123991.0625,1382993,1399907.727,1399659.545,318692.6842,52149.11236,,,
313659.125,45016,45015.79091,45072.10909,0,30934.2409,,,
46619.07422,56720,56719.95,55145.90455,42588.50962,40633.31429,,,
2471510.5,3295750,3364858.636,3364744.091,3903326.988,171072.0108,,,
1187398,3020592,3057523.636,3056807.727,2002873.659,103957.583,,,
3583827.75,669366,671799.5455,671330.8636,3568664.789,115777.7875,,,
3133062,5079251,5138232.273,5137840.909,72811.30552,288865.93,,,
46256.55469,157559,159261.1364,159267.8182,1965222.955,11863.73224,,,
244853.4375,594326,596593.7727,596655.8182,599534.2731,32570.67994,,,
7842058.5,13213486,13253100,13253290.91,15619621.28,693304.1869,,,
1903307.875,70030,70030.41818,69074.15455,2613428.593,71999.83521,,,
578774.1875,529551,528907.9091,526706.7273,0,19988.54264,,,
9193.288086,10870,10869.88636,10867.11818,132419.8842,10533.75786,,,
7175.637695,9038,9037.531364,9000.103636,117773.4509,9040.699862,,,
10654.65332,29547,29546.52273,29758.90909,270781.5766,19084.58606,,,
160068.6406,51041,51041.16818,51702.57273,437598.4967,35370.68163,,,
318026.0938,127759,128559.1364,128535.2727,0,9091.819901,,,
232.3005219,339,339.3714545,339.5575909,0,521.8275622,,,
15083.80859,18876,18876.23182,18829.55455,208839.6847,18734.96206,,,
627803.5,472806,472806.4091,467795.0455,1750536.799,382943.718,,,
4491311.5,15293155,15271868.18,15275972.73,1761564.851,993688.4289,,,
120268.8672,584241,585415.0909,587260.2273,436755.2102,286662.4119,,,
3135656.25,1574809,1579896.818,1580784.545,28597761.15,96137.48305,,,
876769.9375,5964888,6045709.091,6047713.636,2837401.39,243356.3992,,,
208862848,53826245,54338072.73,54327763.64,64707748.41,111328041.8,,,
540480640,153768682,155740772.7,155746500,190576263.4,193577870.7,,,
45455800,60293195,60486586.36,60487254.55,150992050.2,33164134.8,,,
51689.42578,58702,58736.90455,59051.23636,0,39450.19683,,,
9439888,13305314,13322781.82,13322972.73,0,1785689.846,,,
1219272576,1091102727,1099684091,1099693636,1205762939,381367442.8,,,
1082363.125,597857,596300.7273,597189.4091,1389086.723,272830.214,,,
91187.70313,79122,79333.41818,79301.72727,0,33048.51819,,,
260654.9844,19634,19634.90455,19579.54091,0,52294.45965,,,
5214784,5780155,5791217.727,5790750,6779457.092,701568.8407,,,
2819326.25,6287171,6342735,6290196.818,4399523.258,1344934.149,,,
35649.25781,51599,51598.62273,51041.64545,629197.7167,34563.40471,,,
229252.7188,696199,696198.6818,699836.4545,3274365.902,462328.9784,,,
119382.5703,506196,506196.4091,467867.5909,107428.5805,355580.0281,,,
12455770,25569218,25369431.82,25377927.27,13376564.03,2685088.538,,,
25371.71484,94904,94904.44091,93345.28636,305998.2061,32476.15186,,,
206821.4063,657026,658978.0909,660404.1818,4723190.308,140298.9522,,,
1129067.75,1610996,1615568.182,1615358.182,1631086.349,91152.06538,,,
59487.72656,1057340,1067191.364,1068012.273,837944.2096,135604.1266,,,
24733.71094,48696,48695.85,49076.23636,840579.2713,40237.72113,,,
30648.39648,107515,107515.2273,107991.5455,5123975.754,63921.41639,,,
17997.92383,34856,34855.89545,35051.76818,0,24414.39472,,,
8706.990234,9750,9749.727273,9705.913636,0,9763.38393,,,
65275.00391,405442,405442.2273,379806.9545,52220.1173,54042.26921,,,
6583120.5,1894257,1900662.273,1906360.909,12708402.63,999039.7763,,,
58021968,58323682,58449968.18,58452831.82,58171810.15,7314223.536,,,
17028.60352,48976,48975.72273,47376.47727,77613.47294,25748.26829,,,
711122.625,1075668,1076641.364,1076584.091,0,5645.919781,,,
41872.00391,86739,86739.16364,87190.75909,17273.77996,59571.48146,,,
173899.4844,297646,299476.2273,298966.5,647510.767,24363.89666,,,
4558038.5,4129602,4133334.545,4133153.182,7386405.468,472288.1949,,,
71821.73438,232574,232574.0455,233793,107081.8305,154359.2305,,,
75865.57031,42210,42210.09545,42031.97727,3041281.462,27541.68454,,,
4695.974121,9498,9498.347727,9362.000455,60422.38325,6178.469559,,,
5156.59375,7988,7988.218636,7875.124091,55128.48124,7006.670173,,,
18334.62305,36824,36823.78636,36644.14091,145786.8218,23476.10525,,,
26859.27539,34106,34105.90909,34127.76818,200193.4648,30348.34737,,,
51204.64844,162196,163119.4091,162857.8636,183747.7684,50387.71044,,,
71833032,93594041,93425850,93431959.09,2769504.786,64196078.5,,,
323005856,417614591,416804181.8,416840454.5,267306976.3,137333181.7,,,
310511.6563,38483,38483.26364,38373.3,1841371.417,41260.08682,,,
538290240,691879364,691411636.4,691448863.6,446228851.3,494975900.9,,,
24687608,26246182,26267181.82,26269950,63552143.1,18391394.37,,,
